%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
209.0, 31574.49890071141, 20745.369284793054, -187500.02235174447, -187500.02235174447, 187500.0, -45233.71699258292, -187500.02235174447, -187500.02235174447, 0.078, 0.896, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529804015E9, 0.0, 2025-05-17 10:25:52.980
210.0, 31328.42854600293, 20935.85085104118, -187500.02235174447, -187500.02235174447, 187500.0, -45299.945211403996, -187500.02235174447, -187500.02235174447, 0.078, 0.896, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529804192E9, 0.0, 2025-05-17 10:25:52.980
211.0, 34921.44911544909, 21511.564732976527, -187500.02235174447, -187500.02235174447, 187500.0, -45828.27339509409, -187500.02235174447, -187500.02235174447, 0.078, 0.896, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529804373E9, 0.0, 2025-05-17 10:25:52.980
212.0, 36087.09258879335, 21435.09941519492, -187500.02235174447, -187500.02235174447, 187500.0, -45866.53958160157, -187500.02235174447, -187500.02235174447, 0.078, 0.896, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529804568E9, 0.0, 2025-05-17 10:25:52.980
245.0, 37550.23778083775, 21725.761500091732, -187500.02235174447, -187500.02235174447, 187500.0, -46158.98980605481, -187500.02235174447, -187500.02235174447, 0.078, 0.896, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529804735E9, 0.0, 2025-05-17 10:25:52.980
0.0, 31485.404847312555, 20963.075275787745, -187500.02235174447, -187500.02235174447, 187500.0, -45206.269050391806, -187500.02235174447, -187500.02235174447, 0.078, 0.896, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529804847E9, 0.0, 2025-05-17 10:25:52.980
134.0, 33065.248497158114, 21160.91056596167, -187500.02235174447, -187500.02235174447, 187500.0, -45511.750341862484, -187500.02235174447, -187500.02235174447, 0.078, 0.896, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502752980496E9, 0.0, 2025-05-17 10:25:52.980
49.0, -57755.09718121257, -50027.87560556836, -57867.99584245632, 147840.78572282623, -50917.25151744503, -50445.45089548241, -50580.47778373692, -50185.38834874491, 0.078, 0.896, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529805074E9, 0.0, 2025-05-17 10:25:52.980
199.0, -56516.96700059975, -48538.64592774462, -57504.28825667957, 149324.9415546586, -51950.88558803625, -51107.35310403742, -51054.91591154527, -49925.95165085216, 0.078, 0.896, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529805188E9, 0.0, 2025-05-17 10:25:52.980
210.0, -56879.46759217592, -48631.6291846787, -57536.40771346185, 149250.06321073332, -52151.51484626709, -51341.8676068625, -51234.243957310195, -49849.10635341482, 0.078, 0.896, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74750275298053E9, 0.0, 2025-05-17 10:25:52.980
50.0, 37019.7861814244, 21552.602535796468, -187500.02235174447, -187500.02235174447, 187500.0, -46104.54095656168, -187500.02235174447, -187500.02235174447, 0.078, 0.896, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529805417E9, 0.0, 2025-05-17 10:25:52.980
43.0, -56452.638680057375, -48533.996764897915, -56949.205034876475, 148341.9565370031, -55041.103665960276, -54457.49961823221, -53944.996469616475, -50819.30617324188, 0.078, 0.896, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502752980553E9, 0.0, 2025-05-17 10:25:52.980
44.0, -56445.84374974296, -48572.37471012768, -57752.61613757803, 148365.69408961464, -55067.031689528434, -54486.06514764609, -53968.97989141702, -50808.39852194769, 0.078, 0.896, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502752980564E9, 0.0, 2025-05-17 10:25:52.980
45.0, -56764.53492218673, -48545.77613422587, -57480.95303546823, 148392.58323819438, -54988.68882521258, -54414.04782701109, -53889.81001255632, -50693.55525893632, 0.078, 0.896, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529805748E9, 0.0, 2025-05-17 10:25:52.980
137.0, 33872.12412025024, 21225.283589992952, -187500.02235174447, -187500.02235174447, 187500.0, -45674.67220719722, -187500.02235174447, -187500.02235174447, 0.078, 0.896, -0.258, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529805865E9, 0.0, 2025-05-17 10:25:52.980
71.0, -57489.51375359461, -49175.17890634286, -57457.55075902352, 148852.02334547322, -53717.12043489462, -53262.50830441813, -52569.00072920331, -50167.372842713936, 0.028, 0.974, 0.112, 192.0, 0.0, 224.0, 30.0, 112.0, 3.0, 128.0, 0.0, 0.0, 0.0, 1.7475027529805975E9, 0.0, 2025-05-17 10:25:52.980
74.0, -56972.98729097692, -48982.752738327115, -57845.06295264518, 148822.09435964757, -53878.634140328664, -53431.04045761114, -52724.47946363443, -50251.59421582153, 0.028, 0.974, 0.112, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529806087E9, 0.0, 2025-05-17 10:25:52.980
76.0, -57122.16283347164, -49148.580330441044, -57594.79046997911, 148833.5384528087, -53762.47212439444, -53323.774435970125, -52604.07061625369, -50175.754746884675, 0.028, 0.974, 0.112, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74750275298062E9, 0.0, 2025-05-17 10:25:52.980
155.0, 37182.88686071478, 21384.025679114544, -187500.02235174447, -187500.02235174447, 187500.0, -46101.92580246041, -187500.02235174447, -187500.02235174447, 0.028, 0.974, 0.112, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502752980631E9, 0.0, 2025-05-17 10:25:52.980
157.0, 31015.19119920626, 20716.133203045512, -187500.02235174447, -187500.02235174447, 187500.0, -45180.05045414573, -187500.02235174447, -187500.02235174447, 0.028, 0.974, 0.112, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529806423E9, 0.0, 2025-05-17 10:25:52.980
99.0, -56760.8468843516, -48870.837553839396, -57905.636180119065, 148873.88335155052, -54203.85202215338, -53831.96369790599, -53002.22224023608, -50293.59314365306, 0.028, 0.974, 0.112, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529806533E9, 0.0, 2025-05-17 10:25:52.980
100.0, -57129.18128123061, -48933.48949354762, -57789.161239762456, 148893.4858314378, -54091.84743068784, -53726.86579547713, -52888.42950921411, -50239.25605288221, 0.028, 0.974, 0.112, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502752980668E9, 0.0, 2025-05-17 10:25:52.980
101.0, -57053.43121927157, -49122.093513261505, -57654.13435150795, 148907.81329963368, -54043.18768300864, -53682.18465831097, -52837.89221500066, -50225.62148876447, 0.028, 0.974, 0.112, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529806793E9, 0.0, 2025-05-17 10:25:52.980
102.0, -56657.55947322363, -49087.962399478245, -57876.80242977172, 148905.77929088823, -54151.81716106143, -53791.462336952965, -52945.068829663855, -50293.682550630874, 0.07200000000000001, 0.9380000000000001, 0.17, 192.0, 2.0, 64.0, 29.0, 80.0, 5.0, 80.0, 0.0, 0.0, 0.0, 1.7475027529806905E9, 0.0, 2025-05-17 10:25:52.980
112.0, -57174.15299107468, -49064.04603291107, -57877.5623890832, 148988.95013200643, -54047.88154934425, -53724.18358614249, -52819.1167496582, -50269.90029453043, 0.054, 0.922, 0.194, 192.0, 1.0, 176.0, 28.0, 208.0, 6.0, 16.0, 0.0, 0.0, 0.0, 1.7475027529807012E9, 0.0, 2025-05-17 10:25:52.980
114.0, -57038.38849525315, -49280.90265761646, -57705.63277073298, 149014.7216933634, -53930.19961478706, -53616.85050926811, -52697.746777265886, -50257.31626240209, 0.054, 0.922, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529807124E9, 0.0, 2025-05-17 10:25:52.980
116.0, -57158.12679030023, -49109.62123985544, -57881.80922052971, 149024.48940569037, -53969.06929839484, -53660.92814933397, -52733.040181760814, -50262.14423920444, 0.054, 0.922, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529807236E9, 0.0, 2025-05-17 10:25:52.980
160.0, 33202.80113253607, 20773.912462462482, -187500.02235174447, -187500.02235174447, 187500.0, -45387.69816013553, -187500.02235174447, -187500.02235174447, 0.054, 0.922, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529807358E9, 0.0, 2025-05-17 10:25:52.980
161.0, 30859.243078141582, 20670.42388563441, -187500.02235174447, -187500.02235174447, 187500.0, -45122.87469182905, -187500.02235174447, -187500.02235174447, 0.054, 0.922, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502752980748E9, 0.0, 2025-05-17 10:25:52.980
230.0, 37429.65011950137, 21478.640613393858, -187500.02235174447, -187500.02235174447, 187500.0, -46134.11231447606, -187500.02235174447, -187500.02235174447, 0.054, 0.922, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529807613E9, 0.0, 2025-05-17 10:25:52.980
231.0, 33029.530409518535, 20705.739641873795, -187500.02235174447, -187500.02235174447, 187500.0, -45368.54271513733, -187500.02235174447, -187500.02235174447, 0.054, 0.922, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529807727E9, 0.0, 2025-05-17 10:25:52.980
23.0, 34047.31709329094, 21190.191351198122, -187500.02235174447, -187500.02235174447, 187500.0, -45680.0813293554, -187500.02235174447, -187500.02235174447, 0.054, 0.922, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529807851E9, 0.0, 2025-05-17 10:25:52.980
29.0, 34398.73121961728, 20871.231957820888, -187500.02235174447, -187500.02235174447, 187500.0, -45580.23608687354, -187500.02235174447, -187500.02235174447, 0.054, 0.922, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529807968E9, 0.0, 2025-05-17 10:25:52.980
70.0, 37409.51119774714, 21501.48409622718, -187500.02235174447, -187500.02235174447, 187500.0, -46004.94158326883, -187500.02235174447, -187500.02235174447, 0.054, 0.922, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529808106E9, 0.0, 2025-05-17 10:25:52.980
31.0, 32501.582205484177, 20961.041267042314, -187500.02235174447, -187500.02235174447, 187500.0, -45389.82157585878, -187500.02235174447, -187500.02235174447, 0.054, 0.922, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529808276E9, 0.0, 2025-05-17 10:25:52.980
104.0, 35104.55460602696, 21063.63577409217, -187500.02235174447, -187500.02235174447, 187500.0, -45608.84631977634, -187500.02235174447, -187500.02235174447, 0.074, 0.9, -0.274, 192.0, 2.0, 80.0, 28.0, 32.0, 247.0, 112.0, 0.0, 0.0, 0.0, 1.7475027529808462E9, 0.0, 2025-05-17 10:25:52.980
104.0, 35104.55460602696, 21063.63577409217, -187500.02235174447, -187500.02235174447, 187500.0, -45608.84631977634, -187500.02235174447, -187500.02235174447, 0.074, 0.9, -0.274, 192.0, 2.0, 80.0, 28.0, 32.0, 247.0, 112.0, 0.0, 0.0, 0.0, 1.747502752980866E9, 0.0, 2025-05-17 10:25:52.980
34.0, 31189.803026891117, 20522.947075718293, -187500.02235174447, -187500.02235174447, 187500.0, -45081.97099947584, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 2.0, 16.0, 28.0, 64.0, 247.0, 128.0, 0.0, 0.0, 0.0, 1.7475027529808831E9, 0.0, 2025-05-17 10:25:52.980
34.0, 31189.803026891117, 20522.947075718293, -187500.02235174447, -187500.02235174447, 187500.0, -45081.97099947584, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 2.0, 16.0, 28.0, 64.0, 247.0, 128.0, 0.0, 0.0, 0.0, 1.7475027529809017E9, 0.0, 2025-05-17 10:25:52.980
65.0, 35484.601317000546, 21414.893438207324, -187500.02235174447, -187500.02235174447, 187500.0, -45759.76529833857, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502752980922E9, 0.0, 2025-05-17 10:25:52.980
144.0, -57088.67992027759, -50605.93642067152, -57201.3997675657, 155060.48858886823, -50729.094532620256, -49991.621076061856, -50127.944365494775, -49663.58687443577, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502752980942E9, 0.0, 2025-05-17 10:25:52.980
65.0, 35484.601317000546, 21414.893438207324, -187500.02235174447, -187500.02235174447, 187500.0, -45759.76529833857, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502752980961E9, 0.0, 2025-05-17 10:25:52.980
102.0, 32565.21762194844, 21027.962389941502, -187500.02235174447, -187500.02235174447, 187500.0, -45354.12583996366, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529809904E9, 0.0, 2025-05-17 10:25:52.980
63.0, 31915.854742032858, 20570.82451234156, -187500.02235174447, -187500.02235174447, 187500.0, -45119.700744116395, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529810083E9, 0.0, 2025-05-17 10:25:52.981
63.0, 31915.854742032858, 20570.82451234156, -187500.02235174447, -187500.02235174447, 187500.0, -45119.700744116395, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529810276E9, 0.0, 2025-05-17 10:25:52.981
180.0, 31543.2958654518, 20572.4561896868, -187500.02235174447, -187500.02235174447, 187500.0, -45045.02356589122, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502752981046E9, 0.0, 2025-05-17 10:25:52.981
228.0, 36186.04376149699, 21549.920326461834, -187500.02235174447, -187500.02235174447, 187500.0, -45856.59305531896, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529810655E9, 0.0, 2025-05-17 10:25:52.981
10.0, -56818.93906819094, -49864.28318789997, -56933.0894271242, 159630.70507415594, -50360.44721131888, -49696.89097367418, -49613.697780811526, -49276.74523314777, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529810846E9, 0.0, 2025-05-17 10:25:52.981
11.0, -56819.27434435777, -49877.515420617514, -56936.28572658131, 159646.44070225247, -50379.06621445015, -49542.038088087815, -49662.201066279544, -49279.98623609379, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529811041E9, 0.0, 2025-05-17 10:25:52.981
12.0, -56832.41717009749, -49799.172556301666, -56946.72399124193, 159658.06360936924, -50455.15155257602, -49597.31395212578, -49735.58184332631, -49316.71015223386, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529811237E9, 0.0, 2025-05-17 10:25:52.981
226.0, 31316.24684527479, 20653.145987170457, -187500.02235174447, -187500.02235174447, 187500.0, -44990.35119895353, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529811435E9, 0.0, 2025-05-17 10:25:52.981
66.0, 31236.920504202906, 20578.044125800625, -187500.02235174447, -187500.02235174447, 187500.0, -44955.057794458604, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529811625E9, 0.0, 2025-05-17 10:25:52.981
66.0, 31236.920504202906, 20578.044125800625, -187500.02235174447, -187500.02235174447, 187500.0, -44955.057794458604, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529811819E9, 0.0, 2025-05-17 10:25:52.981
64.0, 36758.98602711988, 21572.964974995255, -187500.02235174447, -187500.02235174447, 187500.0, -45906.973887321226, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529812007E9, 0.0, 2025-05-17 10:25:52.981
101.0, 34291.800474143085, 21319.675006827714, -187500.02235174447, -187500.02235174447, 187500.0, -45532.55981595037, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529812195E9, 0.0, 2025-05-17 10:25:52.981
101.0, 34291.800474143085, 21319.675006827714, -187500.02235174447, -187500.02235174447, 187500.0, -45532.55981595037, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529812393E9, 0.0, 2025-05-17 10:25:52.981
2.0, 37022.37898378122, 21451.39383690284, -187500.02235174447, -187500.02235174447, 187500.0, -45867.70187231325, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502752981259E9, 0.0, 2025-05-17 10:25:52.981
2.0, 37022.37898378122, 21451.39383690284, -187500.02235174447, -187500.02235174447, 187500.0, -45867.70187231325, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529812777E9, 0.0, 2025-05-17 10:25:52.981
63.0, -47108.693076216354, -37877.06498826325, -48414.5266907843, 160607.54336208623, -48451.29531041328, -47641.58101577533, -49000.20945074671, -48321.58813733914, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529812973E9, 0.0, 2025-05-17 10:25:52.981
64.0, -47395.44360583348, -38078.76713022794, -47070.3598344755, 160628.08461524066, -48292.62027652506, -47781.301770365455, -48898.374903008335, -48303.39381735252, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529813168E9, 0.0, 2025-05-17 10:25:52.981
75.0, -22356.3265629204, -13601.841163854739, -27680.489740430086, 160329.2417918732, -44387.30113354935, -43293.47381513999, -46743.04088867198, -44165.1247936636, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502752981336E9, 0.0, 2025-05-17 10:25:52.981
76.0, -23172.746380894947, -13742.232470778523, -25576.475331363123, 160392.49722868172, -44325.99029850844, -43160.32447341973, -46860.029919151064, -44080.97047578937, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529813547E9, 0.0, 2025-05-17 10:25:52.981
86.0, -24864.996953606245, -15649.640935616606, -23595.19435110025, 160853.2560888834, -45826.97699391568, -43889.19250836283, -47824.217119719644, -45517.226519254036, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529813747E9, 0.0, 2025-05-17 10:25:52.981
89.0, -28474.26724127141, -18584.939072720896, -25402.578759500833, 160993.8038580184, -46900.307762659526, -44718.57633812146, -47791.87414549281, -46638.39002113224, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529813952E9, 0.0, 2025-05-17 10:25:52.981
90.0, -28313.55819863775, -19221.38264434131, -26318.776764723872, 161034.61814339377, -47142.1759894104, -44882.03464532312, -47778.284284863985, -46890.718864288196, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74750275298142E9, 0.0, 2025-05-17 10:25:52.981
90.0, -28313.55819863775, -19221.38264434131, -26318.776764723872, 161034.61814339377, -47142.1759894104, -44882.03464532312, -47778.284284863985, -46890.718864288196, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529814396E9, 0.0, 2025-05-17 10:25:52.981
94.0, -26658.70209440018, -17747.776835891826, -26687.8487691699, 161181.62556667635, -47483.889458643134, -44921.82075045357, -47495.69117971554, -46964.94900762427, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529814584E9, 0.0, 2025-05-17 10:25:52.981
95.0, -23412.982930300586, -15202.784860466107, -27258.689970813986, 161196.4447732502, -47276.77819452026, -44646.02257561953, -47418.82353053374, -46748.248845130074, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529814756E9, 0.0, 2025-05-17 10:25:52.981
2.0, 37022.37898378122, 21451.39383690284, -187500.02235174447, -187500.02235174447, 187500.0, -45867.70187231325, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502752981494E9, 0.0, 2025-05-17 10:25:52.981
95.0, -23412.982930300586, -15202.784860466107, -27258.689970813986, 161196.4447732502, -47276.77819452026, -44646.02257561953, -47418.82353053374, -46748.248845130074, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529815104E9, 0.0, 2025-05-17 10:25:52.981
62.0, 30922.654977161288, 20576.099524033016, -187500.02235174447, -187500.02235174447, 187500.0, -44918.26682308517, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502752981527E9, 0.0, 2025-05-17 10:25:52.981
151.0, -45353.634101585645, -35853.85213540222, -45726.28238514452, 161589.65666170797, -46596.10052062279, -46759.87175224683, -46674.778661105476, -46257.918627014, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529815445E9, 0.0, 2025-05-17 10:25:52.981
151.0, -45353.634101585645, -35853.85213540222, -45726.28238514452, 161589.65666170797, -46596.10052062279, -46759.87175224683, -46674.778661105476, -46257.918627014, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529815614E9, 0.0, 2025-05-17 10:25:52.981
62.0, 30922.654977161288, 20576.099524033016, -187500.02235174447, -187500.02235174447, 187500.0, -44918.26682308517, -187500.02235174447, -187500.02235174447, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529815743E9, 0.0, 2025-05-17 10:25:52.981
161.0, -47067.43175595185, -38598.80281672512, -46689.50846070152, 162013.66925402515, -47343.118172063616, -46715.07885635839, -46531.25810995795, -46204.09562636562, 0.066, 0.904, -0.272, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502752981586E9, 0.0, 2025-05-17 10:25:52.981
99.0, 32596.19713976349, 20735.19924106589, -187500.02235174447, -187500.02235174447, 187500.0, -45134.78817162373, -187500.02235174447, -187500.02235174447, 0.066, 0.9, -0.266, 192.0, 2.0, 16.0, 28.0, 32.0, 247.0, 176.0, 0.0, 0.0, 0.0, 1.7475027529815972E9, 0.0, 2025-05-17 10:25:52.981
162.0, -45703.01421916654, -37387.13710154738, -47993.01749384612, 162027.81790826537, -47235.98626088932, -46634.59022457484, -46506.51472884593, -46184.850774389604, 0.066, 0.9, -0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529816096E9, 0.0, 2025-05-17 10:25:52.981
167.0, -47329.975346323896, -38868.32015136721, -48773.20513405861, 162204.75431737356, -46893.4681288562, -46338.004927397364, -46459.64312072314, -46103.93745946139, 0.066, 0.9, -0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529816213E9, 0.0, 2025-05-17 10:25:52.981
168.0, -49593.44710033502, -40442.508809865576, -47831.146160500786, 162274.15648390728, -46966.848905902974, -46389.391587900114, -46530.56520587984, -46135.09579123209, 0.066, 0.9, -0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027529816449E9, 0.0, 2025-05-17 10:25:52.981
